time, objectID, x, y, class
3450.9596,21,21.75,3.93,2
3451.0598,21,21.81,3.84,2
3451.3598,21,22.47,3.81,2
3451.4593,21,22.68,3.9,2
3451.5595,21,22.77,3.84,2
3451.6597,21,22.83,3.75,2
3451.7592,21,23.01,3.78,2
3451.8594,21,23.13,3.75,2
3451.9596,21,23.19,3.69,2
3452.0598,21,23.43,3.66,2
3452.16,21,23.64,3.6,2
3452.2595,21,23.82,3.51,2
3452.3597,21,23.97,3.42,2
3452.4599,21,24.15,3.36,2
3452.5595,21,24.27,3.3,2
3452.6597,21,24.39,3.24,2
3452.7599,21,24.51,3.18,2
3452.8594,21,24.63,3.15,2
3447.0599,22,25.89,20.7,2
3447.1595,22,25.86,20.7,2
3447.2597,22,25.86,20.7,2
3447.3599,22,25.86,20.7,2
3447.4594,22,25.86,20.76,2
3447.5596,22,25.77,20.85,2
3447.6598,22,25.62,20.97,2
3447.7593,22,25.44,21.15,2
3447.8595,22,25.23,21.27,2
3447.9597,22,25.05,21.45,2
3448.0593,22,24.9,21.54,2
3448.1595,22,24.69,21.66,2
3448.2596,22,24.48,21.72,2
3448.4594,22,24.09,21.93,2
3448.5596,22,24,22.02,2
3448.6598,22,23.88,22.11,2
3448.7593,22,23.73,22.2,2
3448.9597,22,23.31,22.41,2
3449.0599,22,23.16,22.47,2
3449.1594,22,23.04,22.53,2
3449.2596,22,22.95,22.59,2
3449.3598,22,22.86,22.68,2
3449.4594,22,22.74,22.74,2
3449.5595,22,22.65,22.83,2
3449.6597,22,22.56,22.89,2
3449.7599,22,22.47,22.95,2
3449.8595,22,22.38,23.01,2
3449.9597,22,22.23,23.04,2
3450.0599,22,22.11,23.13,2
3450.4593,22,21.33,23.67,2
3450.5595,22,21.27,23.79,2
3450.6597,22,21.18,23.85,2
3450.7593,22,21.09,23.91,2
3450.9596,22,20.88,24.03,2
3451.0598,22,20.82,24.09,2
3451.1594,22,20.7,24.15,2
3451.2596,22,20.58,24.21,2
3451.3598,22,20.46,24.3,2
3451.4593,22,20.34,24.39,2
3451.5595,22,20.19,24.45,2
3451.6597,22,20.07,24.51,2
3451.8594,22,19.74,24.72,2
3451.9596,22,19.65,24.78,2
3452.0598,22,19.62,24.9,2
3452.4599,22,18.99,25.38,2
3452.7599,22,18.48,25.71,2
3452.9596,22,18.24,25.86,2
3453.0598,22,18.18,25.92,2
3453.1593,22,18.09,25.98,2
3453.2595,22,17.97,26.07,2
3453.0598,23,24.18,2.34,2
3453.1593,23,24.18,2.31,2
3453.2595,23,24.18,2.31,2
3453.3597,23,24.18,2.31,2
3453.3597,24,30.18,15.39,2
3453.4592,24,30.18,15.36,2
3453.5594,24,30.18,15.36,2
3453.6596,24,30.21,15.36,2
3443.3593,25,28.11,1.5,2
3443.4595,25,28.08,1.5,2
3443.5597,25,28.08,1.5,2
3443.6599,25,28.08,1.5,2
3443.7594,25,28.08,1.56,2
3443.8596,25,28.11,1.65,2
3444.0594,25,28.2,1.86,2
3444.1596,25,28.32,1.95,2
3444.2598,25,28.41,2.04,2
3444.36,25,28.47,2.13,2
3444.4595,25,28.53,2.07,2
3444.5597,25,28.56,2.16,2
3444.6599,25,28.65,2.28,2
3444.7594,25,28.68,2.31,2
3444.8596,25,28.71,2.4,2
3444.9598,25,28.71,2.49,2
3445.0593,25,28.74,2.55,2
3445.1595,25,28.74,2.58,2
3445.2597,25,28.77,2.61,2
3445.3599,25,28.77,2.61,2
3445.4595,25,28.77,2.61,2
3445.5597,25,28.8,2.61,2
3445.6598,25,28.8,2.61,2
3445.7594,25,28.8,2.61,2
3445.8596,25,28.8,2.61,2
3445.9598,25,28.8,2.61,2
3446.0593,25,28.77,2.58,2
3446.1595,25,28.77,2.61,2
3446.2597,25,28.77,2.64,2
3446.3592,25,28.77,2.67,2
3446.4594,25,28.77,2.7,2
3446.5596,25,28.77,2.76,2
3446.6598,25,28.77,2.79,2
3446.76,25,28.8,2.85,2
3446.8596,25,28.86,2.91,2
3446.9597,25,28.95,2.97,2
3447.0599,25,28.98,3.12,2
3447.1595,25,29.01,3.27,2
3447.2597,25,29.04,3.39,2
3447.3599,25,29.1,3.51,2
3447.4594,25,29.16,3.66,2
3447.5596,25,29.16,3.81,2
3447.6598,25,29.22,3.96,2
3447.7593,25,29.28,4.11,2
3447.8595,25,29.37,4.26,2
3447.9597,25,29.52,4.41,2
3448.0593,25,29.64,4.53,2
3448.1595,25,29.82,4.68,2
3448.2596,25,30,4.8,2
3448.3598,25,30.15,4.92,2
3448.4594,25,30.27,5.04,2
3448.5596,25,30.39,5.1,2
3448.6598,25,30.48,5.16,2
3448.7593,25,30.6,5.19,2
3448.8595,25,30.66,5.22,2
3448.9597,25,30.81,5.22,2
3449.0599,25,30.93,5.19,2
3449.1594,25,31.05,5.16,2
3449.2596,25,31.17,5.13,2
3449.3598,25,31.26,5.07,2
3449.4594,25,31.38,5.01,2
3449.5595,25,31.47,4.89,2
3449.6597,25,31.62,4.83,2
3449.7599,25,31.71,4.74,2
3449.8595,25,31.77,4.68,2
3449.9597,25,31.8,4.65,2
3450.0599,25,31.8,4.53,2
3450.1594,25,31.83,4.41,2
3450.2596,25,31.86,4.32,2
3450.3598,25,31.89,4.17,2
3450.4593,25,31.89,4.08,2
3450.5595,25,31.92,3.96,2
3450.6597,25,31.95,3.81,2
3450.7593,25,31.98,3.66,2
3450.8594,25,32.04,3.57,2
3450.9596,25,32.07,3.45,2
3451.0598,25,32.1,3.36,2
3451.1594,25,32.07,3.33,2
3451.2596,25,32.16,3.24,2
3451.3598,25,32.25,3.18,2
3451.4593,25,32.31,3.09,2
3451.5595,25,32.4,3.03,2
3451.6597,25,32.46,2.97,2
3451.7592,25,32.52,2.91,2
3451.8594,25,32.58,2.85,2
3451.9596,25,32.64,2.79,2
3452.0598,25,32.7,2.73,2
3452.16,25,32.76,2.67,2
3452.2595,25,32.79,2.64,2
3452.3597,25,32.85,2.55,2
3452.4599,25,32.91,2.49,2
3452.5595,25,32.97,2.43,2
3452.6597,25,33.03,2.37,2
3452.7599,25,33.09,2.31,2
3452.8594,25,33.12,2.25,2
3452.9596,25,33.18,2.19,2
3453.0598,25,33.21,2.13,2
3453.1593,25,33.24,2.07,2
3453.2595,25,33.3,1.98,2
3453.3597,25,33.33,1.92,2
3453.4592,25,33.36,1.86,2
3453.5594,25,33.39,1.83,2
3453.6596,25,33.45,1.8,2
3453.8594,25,33.57,1.74,2
3454.0598,25,33.69,1.74,2
3449.6597,26,21.03,25.65,2
3449.9597,26,21.09,25.59,2
3450.0599,26,21.24,25.47,2
3450.4593,26,21.93,24.96,2
3450.6597,26,22.29,24.84,2
3450.7593,26,22.53,24.6,2
3450.8594,26,22.65,24.45,2
3450.9596,26,22.77,24.36,2
3451.0598,26,22.92,24.24,2
3451.1594,26,23.07,24.12,2
3451.2596,26,23.22,24,2
3451.3598,26,23.43,23.91,2
3451.6597,26,23.94,23.64,2
3451.8594,26,24.24,23.4,2
3451.9596,26,24.3,23.25,2
3452.0598,26,24.39,23.16,2
3452.16,26,24.48,23.04,2
3452.2595,26,24.63,22.95,2
3452.3597,26,24.81,22.83,2
3452.4599,26,24.96,22.74,2
3452.5595,26,25.08,22.68,2
3452.6597,26,25.2,22.62,2
3452.7599,26,25.35,22.53,2
3452.8594,26,25.47,22.5,2
3452.9596,26,25.59,22.41,2
3453.0598,26,25.71,22.32,2
3453.1593,26,25.83,22.26,2
3453.2595,26,25.92,22.14,2
3453.3597,26,26.04,22.02,2
3453.4592,26,26.16,21.93,2
3453.5594,26,26.25,21.81,2
3453.6596,26,26.34,21.66,2
3453.7598,26,26.49,21.51,2
3453.8594,26,26.7,21.36,2
3453.9596,26,26.88,21.24,2
3454.0598,26,27.03,21.15,2
3454.1593,26,27.18,21.03,2
3454.2595,26,27.27,20.97,2
3454.3597,26,27.42,20.82,2
3454.4599,26,27.57,20.67,2
3453.8594,27,24.96,1.53,2
3454.3597,27,25.32,1.29,2
3454.4599,27,25.5,1.2,2
3454.9595,27,25.98,0.72,2
3453.8594,28,38.31,15.03,2
3453.9596,28,38.28,15.03,2
3454.0598,28,38.28,15,2
3454.1593,28,38.28,15.03,2
3454.2595,28,38.22,15.06,2
3454.3597,28,38.1,15.09,2
3454.4599,28,37.89,15.18,2
3454.5594,28,37.68,15.24,2
3454.7598,28,37.26,15.42,2
3454.9595,28,37.08,15.48,2
3455.0597,28,36.9,15.57,2
3441.5598,29,37.95,12.51,2
3441.66,29,37.95,12.48,2
3441.7595,29,37.92,12.51,2
3441.8597,29,37.95,12.48,2
3441.9599,29,37.95,12.48,2
3442.0594,29,37.92,12.48,2
3442.1596,29,37.95,12.48,2
3442.2598,29,37.98,12.45,2
3442.3593,29,37.92,12.48,2
3442.4595,29,37.92,12.48,2
3442.5597,29,37.89,12.48,2
3442.6599,29,37.83,12.51,2
3442.7595,29,37.86,12.51,2
3442.8597,29,37.89,12.48,2
3442.9599,29,37.89,12.51,2
3443.0594,29,37.86,12.51,2
3443.1596,29,37.86,12.54,2
3443.2598,29,37.89,12.54,2
3443.3593,29,37.89,12.51,2
3443.4595,29,37.89,12.51,2
3443.5597,29,37.95,12.48,2
3443.6599,29,37.92,12.51,2
3443.7594,29,37.86,12.51,2
3443.8596,29,37.89,12.51,2
3443.9598,29,37.98,12.45,2
3444.0594,29,38.04,12.42,2
3444.1596,29,38.04,12.42,2
3444.2598,29,38.01,12.42,2
3444.36,29,37.98,12.45,2
3444.4595,29,37.98,12.42,2
3444.5597,29,37.95,12.45,2
3444.6599,29,38.01,12.42,2
3444.7594,29,38.04,12.39,2
3444.8596,29,38.07,12.39,2
3444.9598,29,38.07,12.42,2
3445.0593,29,38.07,12.39,2
3445.1595,29,38.07,12.42,2
3445.2597,29,38.07,12.42,2
3445.3599,29,38.07,12.39,2
3445.4595,29,38.04,12.42,2
3445.5597,29,38.04,12.42,2
3445.6598,29,38.07,12.42,2
3445.7594,29,38.01,12.45,2
3445.8596,29,37.98,12.48,2
3445.9598,29,37.92,12.51,2
3446.0593,29,37.92,12.51,2
3446.1595,29,37.95,12.51,2
3446.2597,29,37.95,12.51,2
3446.3592,29,37.98,12.48,2
3446.4594,29,37.98,12.48,2
3446.5596,29,37.98,12.45,2
3446.6598,29,37.95,12.45,2
3446.76,29,37.95,12.48,2
3446.8596,29,37.92,12.48,2
3446.9597,29,37.92,12.48,2
3447.0599,29,38.04,12.42,2
3447.1595,29,38.1,12.33,2
3447.4594,29,37.95,12.48,2
3447.5596,29,37.83,12.54,2
3447.6598,29,37.77,12.54,2
3447.7593,29,37.77,12.54,2
3447.8595,29,37.8,12.57,2
3447.9597,29,37.86,12.51,2
3448.0593,29,37.95,12.48,2
3448.1595,29,37.98,12.48,2
3448.2596,29,38.01,12.48,2
3448.3598,29,38.01,12.45,2
3448.4594,29,38.01,12.45,2
3448.5596,29,38.01,12.45,2
3448.6598,29,38.01,12.42,2
3448.7593,29,38.01,12.42,2
3448.8595,29,38.01,12.45,2
3448.9597,29,38.01,12.45,2
3449.0599,29,37.98,12.48,2
3449.1594,29,37.92,12.51,2
3449.2596,29,37.92,12.48,2
3449.3598,29,37.92,12.51,2
3449.4594,29,37.92,12.48,2
3449.5595,29,37.92,12.48,2
3449.6597,29,37.95,12.48,2
3449.7599,29,37.95,12.48,2
3449.8595,29,37.89,12.48,2
3449.9597,29,37.89,12.51,2
3450.0599,29,37.89,12.51,2
3450.1594,29,37.89,12.51,2
3450.2596,29,37.89,12.51,2
3450.3598,29,37.89,12.51,2
3450.4593,29,37.86,12.51,2
3450.5595,29,37.89,12.51,2
3450.6597,29,37.86,12.51,2
3450.7593,29,37.83,12.54,2
3450.8594,29,37.86,12.54,2
3450.9596,29,37.83,12.54,2
3451.0598,29,37.86,12.51,2
