time, objectID, x, y, class
1677.255,10,34.2,27.2,1
1677.3552,10,34.2,27.25,1
1677.4548,10,34.2,27.2,1
1677.555,10,34.2,27.1,1
1677.6552,10,34.2,27.1,1
1677.7547,10,34.2,27.1,1
1677.8549,10,34.15,27.1,1
1677.9551,10,34.2,27.1,1
1678.0553,10,34.15,27.1,1
1678.1548,10,34.15,27.15,1
1678.255,10,34.15,27.1,1
1678.3552,10,34.1,27.1,1
1678.4554,10,34.15,27.05,1
1678.5549,10,34.15,27.05,1
1678.6551,10,34.2,27,1
1678.7553,10,34.25,27,1
1678.8549,10,34.2,27.05,1
1678.9551,10,34.3,27.05,1
1679.0553,10,34.25,27.05,1
1679.1548,10,34.2,27,1
1679.255,10,34.25,26.95,1
1679.3552,10,34.2,27.05,1
1679.4554,10,34.2,27,1
1679.5549,10,34.2,27.05,1
1679.6551,10,34.2,27.1,1
1679.7553,10,34.2,27.1,1
1679.8548,10,34.15,27.15,1
1679.955,10,34.2,27.1,1
1680.0552,10,34.2,27.1,1
1680.1548,10,34.2,27.1,1
1680.255,10,34.2,27.15,1
1680.3552,10,34.25,27.05,1
1680.4547,10,34.2,27.1,1
1680.5549,10,34.15,27.05,1
1680.6551,10,34.2,27,1
1680.7553,10,34.25,27.05,1
1680.8548,10,34.2,27.05,1
1680.955,10,34.2,27.05,1
1681.0552,10,34.15,27,1
1681.1547,10,34.15,27.05,1
1681.2549,10,34.15,27.05,1
1681.3551,10,34.2,27.05,1
1681.4553,10,34.2,27.1,1
1681.5549,10,34.2,27.1,1
1681.6551,10,34.2,27.1,1
1681.7553,10,34.15,27.1,1
1681.8548,10,34.15,27.1,1
1681.955,10,34.15,27.1,1
1682.0552,10,34.15,27.05,1
1682.1547,10,34.15,26.95,1
1682.2549,10,34.15,27,1
1682.3551,10,34.2,27.05,1
1682.4553,10,34.2,26.95,1
1682.5548,10,34.15,27.05,1
1682.655,10,34.15,27.05,1
1682.7552,10,34.15,27.05,1
1682.8548,10,34.2,27,1
1682.955,10,34.2,27.05,1
1683.0552,10,34.25,27.1,1
1683.1553,10,34.25,27.15,1
1683.2549,10,34.15,27.1,1
1683.3551,10,34.05,27,1
1683.4553,10,34.1,27,1
1683.5548,10,34,26.9,1
1683.655,10,34.05,26.75,1
1683.7552,10,33.95,26.65,1
1683.8554,10,33.8,26.5,1
1683.9549,10,33.65,26.25,1
1684.0551,10,33.55,26.1,1
1684.1553,10,33.55,25.95,1
1684.4552,10,33.15,24.95,1
1684.5548,10,33,24.7,1
1684.655,10,32.9,24.45,1
1684.7552,10,32.7,24.1,1
1684.8547,10,32.4,23.85,1
1684.9549,10,32.2,23.5,1
1685.0551,10,31.95,23.2,1
1685.1553,10,31.6,22.75,1
